subject_hash,condition,y,kappa,kappa_null_mean,p_value,reject_at_0p05
09895de0407bcb03,Pleasant,2,0.2902328111809604,0.15900088402211035,0.04339132173565287,True
33512007840ced1b,Negative,0,0.5163124245391267,0.1576606003959681,0.0001999600079984003,True
33512007840ced1b,Neutral,1,0.33054751435138136,0.1624421711682914,0.011197760447910418,True
33512007840ced1b,Pleasant,2,0.21721942612714928,0.16223875936350024,0.1773645270945811,False
6db6eb4af1e18ab8,Negative,0,0.12327344976462798,0.15584113794336432,0.6032793441311738,False
6db6eb4af1e18ab8,Neutral,1,0.15749857435243644,0.16158811713429821,0.46230753849230155,False
6db6eb4af1e18ab8,Pleasant,2,0.33391494362772633,0.1601131450755284,0.02559488102379524,True
7cb676d57114874e,Negative,0,0.17272919620720067,0.16631004863764712,0.41571685662867425,False
7cb676d57114874e,Neutral,1,0.25604103229732667,0.159833146225018,0.09758048390321936,False
7cb676d57114874e,Pleasant,2,0.1466101175078787,0.16362053669696916,0.589882023595281,False
2cfc8ccbd7c0b176,Negative,0,0.14615643744512136,0.16231063325851752,0.5364927014597081,False
2cfc8ccbd7c0b176,Neutral,1,0.07578020205701323,0.162395561953837,0.9532093581283744,False
2cfc8ccbd7c0b176,Pleasant,2,0.19599762585415725,0.15953403747602857,0.251749650069986,False
9cfd3c755be26b4e,Negative,0,0.3921410218504384,0.15643929490927544,0.009398120375924815,True
9cfd3c755be26b4e,Neutral,1,0.26519380904217066,0.16016135644994203,0.08338332333533294,False
9cfd3c755be26b4e,Pleasant,2,0.4813970441123775,0.15779097476532128,0.0011997600479904018,True
76ebdb6d45c61ca1,Negative,0,0.24800097021697987,0.16467884003850908,0.07798440311937613,False
76ebdb6d45c61ca1,Neutral,1,0.32291366895133844,0.16323098730265165,0.02439512097580484,True
76ebdb6d45c61ca1,Pleasant,2,0.1433997542235276,0.1628852741977191,0.5718856228754249,False
c3ea99f86b2f8a74,Negative,0,0.09966272734804121,0.16180827454906915,0.8468306338732253,False
c3ea99f86b2f8a74,Neutral,1,0.1653852359826119,0.1627832264256566,0.4267146570685863,False
c3ea99f86b2f8a74,Pleasant,2,0.13895335013137114,0.16038464222088863,0.5650869826034793,False
8bd9c0d453533757,Negative,0,0.35467018251184174,0.16221123286343744,0.0057988402319536095,True
8bd9c0d453533757,Neutral,1,0.2275335412873982,0.16463139439003377,0.1401719656068786,False
8bd9c0d453533757,Pleasant,2,0.31194203722169045,0.16264221197567297,0.025994801039792043,True
d874e4e4a5df2117,Negative,0,0.10931968365695931,0.1643238101315143,0.8164367126574685,False
d874e4e4a5df2117,Neutral,1,0.13270462188647958,0.16368176514897884,0.6494701059788043,False
d874e4e4a5df2117,Pleasant,2,0.24971904740488737,0.16168107496841402,0.10257948410317937,False
090d3859ff6840b2,Negative,0,0.27144236417564643,0.16461253141582044,0.04439112177564487,True
090d3859ff6840b2,Neutral,1,0.2899284540448704,0.16409279352319298,0.03119376124775045,True
090d3859ff6840b2,Pleasant,2,0.2390361025398154,0.16638244614526548,0.11017796440711858,False
48a1706eca5ee614,Negative,0,0.25916407707990935,0.16514866888996346,0.057388522295540895,False
48a1706eca5ee614,Neutral,1,0.17554884277430954,0.16428077374924324,0.3713257348530294,False
48a1706eca5ee614,Pleasant,2,0.23487116706682995,0.16532550644014624,0.1187762447510498,False
43c727ee4fc72505,Negative,0,0.23701813017629114,0.1620580747913014,0.1281743651269746,False
43c727ee4fc72505,Neutral,1,0.40923901690978937,0.1627029076764932,0.0015996800639872025,True
43c727ee4fc72505,Pleasant,2,0.26174592675430836,0.16185871376838395,0.08038392321535692,False
226f76b55acb4970,Negative,0,0.4137897990439072,0.16209126434457313,0.0009998000399920016,True
226f76b55acb4970,Neutral,1,0.20892440361416112,0.16134549865242995,0.20335932813437313,False
226f76b55acb4970,Pleasant,2,0.17374485242086857,0.16050395613977145,0.3505298940211958,False
865736a1c30a82dc,Negative,0,0.5092618764252425,0.16087708499675135,0.0001999600079984003,True
865736a1c30a82dc,Neutral,1,0.20482404656795575,0.161784262044201,0.22135572885422916,False
865736a1c30a82dc,Pleasant,2,0.14331330902452086,0.16472331555011105,0.6018796240751849,False
8efbbe9bc19ad2e0,Negative,0,0.29780107528786903,0.15967427984209784,0.05078984203159368,False
8efbbe9bc19ad2e0,Neutral,1,0.4652027208332669,0.1611748429250629,0.0005998800239952009,True
8efbbe9bc19ad2e0,Pleasant,2,0.12860093301905248,0.16454656509970444,0.7378524295140971,False
8d1ede4f889e0ed6,Negative,0,0.3256540166449267,0.1577598188676744,0.027594481103779243,True
8d1ede4f889e0ed6,Neutral,1,0.31555682956782455,0.16506720329529004,0.022595480903819236,True
8d1ede4f889e0ed6,Pleasant,2,0.42949624976747486,0.1592238950383888,0.0021995600879824036,True
