policy,epsilon,episode,success,steps,final_entropy,brier
passive,0.2,1412,1,1,0.5161,1.6721
passive,0.2,1413,1,1,0.8077,1.3707
passive,0.2,1414,1,1,0.3538,1.7067
passive,0.2,1415,1,1,0.1513,0.0022
passive,0.2,1416,1,1,0.7546,1.4392
passive,0.2,1417,1,1,0.9656,0.9116
passive,0.2,1418,1,1,0.2804,0.009
passive,0.2,1419,1,1,0.7172,0.1188
passive,0.2,1420,1,1,0.1069,1.9147
passive,0.2,1421,1,1,0.5037,0.0298
passive,0.2,1422,1,1,0.3538,1.7067
passive,0.2,1423,1,1,0.7588,0.1138
passive,0.2,1424,1,1,0.5785,1.6197
passive,0.2,1425,1,1,0.6713,0.071
passive,0.2,1426,0,1,0.4734,0.0622
passive,0.2,1427,1,1,0.011,0.0
passive,0.2,1428,1,1,0.1513,0.0022
passive,0.2,1429,1,1,0.9828,0.9719
passive,0.2,1430,1,1,0.7489,1.4671
passive,0.2,1431,1,1,0.2207,1.8907
passive,0.2,1432,1,1,0.0724,1.9464
passive,0.2,1433,1,1,0.4337,0.0382
passive,0.2,1434,1,1,0.6661,0.1849
passive,0.2,1435,1,1,1.0472,0.9856
passive,0.2,1436,1,1,0.4262,1.5498
passive,0.2,1437,1,1,1.0296,0.387
passive,0.2,1438,0,1,1.0398,0.6759
passive,0.2,1439,1,1,0.7546,1.4392
passive,0.2,1440,1,1,0.4797,1.6961
passive,0.2,1441,0,1,1.0105,0.3648
passive,0.2,1442,1,1,0.4374,0.05
passive,0.2,1443,1,1,0.6447,0.1817
passive,0.2,1444,1,1,0.0056,1.9986
passive,0.2,1445,1,1,0.1907,0.0039
passive,0.2,1446,1,1,1.0418,0.6568
passive,0.2,1447,1,1,0.7032,1.092
passive,0.2,1448,1,1,0.8733,1.1811
passive,0.2,1449,1,1,1.0105,0.7673
passive,0.2,1450,1,1,0.2756,0.0077
passive,0.2,1451,1,1,0.1907,0.0039
passive,0.2,1452,1,1,1.0071,0.5426
passive,0.2,1453,1,1,0.4797,1.6961
passive,0.2,1454,1,1,0.6306,1.5678
passive,0.2,1455,1,1,0.9913,0.8699
passive,0.2,1456,1,1,0.5531,0.0609
passive,0.2,1457,1,1,0.3448,0.0108
passive,0.2,1458,1,1,0.6338,1.4721
passive,0.2,1459,1,1,0.6562,1.4111
passive,0.2,1460,1,1,0.2188,0.0061
passive,0.2,1461,1,1,0.5122,0.0592
passive,0.2,1462,1,1,1.0626,0.4324
passive,0.2,1463,0,1,0.0119,1.9964
passive,0.2,1464,1,1,0.5103,0.0342
passive,0.2,1465,0,1,0.5122,1.6794
passive,0.2,1466,1,1,0.4374,0.05
passive,0.2,1467,1,1,0.6503,1.5529
passive,0.2,1468,1,1,0.4374,0.05
passive,0.2,1469,1,1,0.3106,1.7955
passive,0.2,1470,1,1,0.0763,1.9546
passive,0.2,1471,1,1,0.5531,0.0609
passive,0.2,1472,0,1,0.2637,0.0092
passive,0.2,1473,1,1,0.5211,0.0616
passive,0.2,1474,1,1,0.8055,1.4129
passive,0.2,1475,1,1,0.4333,1.4896
passive,0.2,1476,1,1,0.0313,0.0
passive,0.2,1477,1,1,0.0313,0.0
passive,0.2,1478,1,1,0.1162,1.9517
passive,0.2,1479,1,1,0.6117,0.1383
passive,0.2,1480,1,1,0.6306,1.5678
passive,0.2,1481,1,1,1.0418,0.6568
passive,0.2,1482,1,1,0.0269,1.9856
passive,0.2,1483,1,1,0.5402,1.5017
passive,0.2,1484,0,1,0.9927,0.6951
passive,0.2,1485,1,1,1.0105,0.7673
passive,0.2,1486,1,1,0.3363,1.6125
passive,0.2,1487,1,1,0.0603,0.0002
passive,0.2,1488,0,1,0.5777,1.6198
passive,0.2,1489,1,1,0.2742,1.826
passive,0.2,1490,1,1,0.8332,0.6334
passive,0.2,1491,1,1,0.0269,1.9856
passive,0.2,1492,1,1,0.6818,0.9482
passive,0.2,1493,1,1,0.8332,0.6334
passive,0.2,1494,1,1,0.6756,0.285
passive,0.2,1495,1,1,0.0185,0.0
passive,0.2,1496,1,1,0.7246,0.8193
passive,0.2,1497,1,1,0.3998,1.6865
passive,0.2,1498,1,1,0.5625,0.0974
passive,0.2,1499,1,1,0.4479,1.4057
passive,0.3,0,1,1,0.2977,1.8422
passive,0.3,1,1,1,0.6063,0.0991
passive,0.3,2,1,1,0.2484,1.8064
passive,0.3,3,1,1,0.4928,1.6083
passive,0.3,4,1,1,0.0344,0.0001
passive,0.3,5,1,1,0.1979,0.0026
passive,0.3,6,1,1,0.718,0.6257
passive,0.3,7,1,1,0.1324,1.9434
passive,0.3,8,1,1,0.6614,0.1004
passive,0.3,9,1,1,0.6827,0.0893
passive,0.3,10,1,1,0.7241,1.4836
passive,0.3,11,0,1,0.9454,0.9068
passive,0.3,12,1,1,0.8195,0.3158
passive,0.3,13,1,1,0.1747,0.0031
passive,0.3,14,1,1,0.5057,0.0321
passive,0.3,15,1,1,0.5929,0.1491
passive,0.3,16,1,1,0.2613,1.8145
passive,0.3,17,1,1,0.1979,0.0026
passive,0.3,18,1,1,0.3662,0.0171
passive,0.3,19,0,1,0.4922,1.6954
passive,0.3,20,1,1,0.6871,0.895
passive,0.3,21,1,1,0.4069,0.038
passive,0.3,22,1,1,0.3508,1.6709
passive,0.3,23,1,1,0.2613,1.8145
passive,0.3,24,0,1,0.9518,0.6803
passive,0.3,25,1,1,0.3337,0.0215
passive,0.3,26,1,1,0.4643,1.4987
passive,0.3,27,1,1,0.0242,1.9872
passive,0.3,28,1,1,0.6249,0.1993
passive,0.3,29,1,1,0.2613,1.8145
passive,0.3,30,0,1,0.2484,1.865
passive,0.3,31,1,1,0.9518,1.1972
passive,0.3,32,1,1,0.5764,1.161
passive,0.3,33,1,1,0.7146,0.2661
passive,0.3,34,1,1,0.1773,1.8393
passive,0.3,35,0,1,0.897,0.8094
passive,0.3,36,1,1,0.7112,0.0962
passive,0.3,37,1,1,0.5013,1.6879
passive,0.3,38,1,1,0.0995,1.9301
passive,0.3,39,1,1,0.6063,0.0991
passive,0.3,40,1,1,0.6063,0.0991
passive,0.3,41,1,1,0.0825,0.0003
passive,0.3,42,1,1,0.2262,1.8871
passive,0.3,43,1,1,0.9454,1.1454
passive,0.3,44,1,1,0.7523,0.6712
passive,0.3,45,1,1,0.1324,1.9434
passive,0.3,46,1,1,0.7153,0.3467
passive,0.3,47,1,1,0.2043,1.8069
passive,0.3,48,1,1,0.4579,1.3928
passive,0.3,49,0,1,0.0344,1.9794
passive,0.3,50,1,1,0.5827,1.1559
passive,0.3,51,1,1,0.0133,1.9959
passive,0.3,52,1,1,0.718,0.6257
passive,0.3,53,1,1,0.1324,1.9434
passive,0.3,54,1,1,0.3474,0.0177
passive,0.3,55,1,1,0.1966,1.8441
passive,0.3,56,1,1,0.2871,0.0137
passive,0.3,57,1,1,0.2613,1.8145
passive,0.3,58,1,1,0.5301,1.274
passive,0.3,59,1,1,0.0467,0.0001
passive,0.3,60,1,1,0.0378,0.0001
passive,0.3,61,0,1,0.0743,1.9465
passive,0.3,62,0,1,0.2657,0.0083
passive,0.3,63,1,1,0.1893,0.0027
passive,0.3,64,1,1,0.3459,1.6045
passive,0.3,65,1,1,0.6301,0.1333
passive,0.3,66,1,1,0.6149,1.1949
passive,0.3,67,1,1,0.2055,1.8062
passive,0.3,68,0,1,0.7037,0.3564
passive,0.3,69,0,1,0.2987,0.009
passive,0.3,70,1,1,0.5648,0.1069
passive,0.3,71,1,1,0.7934,0.3166
passive,0.3,72,1,1,0.4753,0.0633
passive,0.3,73,1,1,0.7332,1.4131
passive,0.3,74,1,1,0.9543,0.3154
passive,0.3,75,1,1,0.5498,0.0399
passive,0.3,76,0,1,1.0403,0.3829
passive,0.3,77,1,1,0.2987,1.8329
passive,0.3,78,1,1,0.8144,0.4748
passive,0.3,79,1,1,0.4753,0.0633
passive,0.3,80,1,1,0.3615,0.0251
passive,0.3,81,1,1,0.5269,1.5524
passive,0.3,82,1,1,0.9842,1.0403
passive,0.3,83,1,1,0.2841,0.0063
passive,0.3,84,0,1,0.2375,0.0073
passive,0.3,85,0,1,0.4874,1.6945
passive,0.3,86,1,1,0.2657,1.7508
passive,0.3,87,1,1,0.5498,0.0399
passive,0.3,88,1,1,0.0748,1.9488
passive,0.3,89,1,1,0.2841,0.0063
passive,0.3,90,1,1,0.3373,0.0132
passive,0.3,91,1,1,0.0152,1.9948
passive,0.3,92,1,1,0.6149,1.1949
passive,0.3,93,1,1,0.2333,1.828
passive,0.3,94,0,1,0.4461,0.0307
passive,0.3,95,0,1,0.2557,0.0085
passive,0.3,96,0,1,0.6324,0.1963
passive,0.3,97,1,1,0.17,1.907
passive,0.3,98,1,1,0.4017,0.0258
passive,0.3,99,1,1,0.5472,1.3843
passive,0.3,100,1,1,0.2375,1.765
passive,0.3,101,1,1,0.5561,1.4212
passive,0.3,102,0,1,0.7498,1.4614
passive,0.3,103,1,1,0.363,0.0273
passive,0.3,104,1,1,0.3333,0.0181
passive,0.3,105,1,1,0.2375,1.765
passive,0.3,106,0,1,1.0403,0.3829
passive,0.3,107,1,1,0.31,1.8063
passive,0.3,108,0,1,0.2055,0.0049
passive,0.3,109,0,1,0.7427,1.1935
passive,0.3,110,0,1,0.0126,1.9941
passive,0.3,111,1,1,0.9409,1.1987
passive,0.3,112,0,1,0.8246,1.1806
passive,0.3,113,1,1,0.7579,0.5102
passive,0.3,114,1,1,0.7498,0.9617
passive,0.3,115,0,1,0.1097,1.9141
passive,0.3,116,1,1,0.8246,1.267
passive,0.3,117,1,1,0.2575,0.0059
passive,0.3,118,1,1,0.6149,1.1949
passive,0.3,119,1,1,0.1492,0.0012
passive,0.3,120,1,1,0.6728,0.2653
passive,0.3,121,1,1,0.0037,1.9991
passive,0.3,122,1,1,0.597,1.0726
passive,0.3,123,1,1,0.3543,0.0128
passive,0.3,124,1,1,0.0321,0.0
passive,0.3,125,0,1,0.6686,1.5288
passive,0.3,126,1,1,0.4902,1.3233
passive,0.3,127,0,1,0.0197,1.9931
passive,0.3,128,1,1,0.7398,0.1234
passive,0.3,129,1,1,0.2753,0.0058
passive,0.3,130,1,1,1.0266,0.7205
passive,0.3,131,0,1,0.7398,1.4412
passive,0.3,132,1,1,0.4785,0.0322
passive,0.3,133,1,1,0.7076,0.2639
passive,0.3,134,1,1,0.713,0.8557
passive,0.3,135,1,1,0.4871,1.6561
passive,0.3,136,1,1,0.1502,1.8952
passive,0.3,137,1,1,0.335,1.7447
passive,0.3,138,1,1,0.543,0.0537
passive,0.3,139,1,1,0.476,1.681
passive,0.3,140,0,1,0.1741,1.9109
passive,0.3,141,1,1,1.0087,0.972
passive,0.3,142,1,1,0.5337,1.5833
passive,0.3,143,0,1,0.0127,1.9948
passive,0.3,144,0,1,0.7398,1.4412
passive,0.3,145,1,1,0.8575,0.1795
passive,0.3,146,1,1,0.0906,1.963
passive,0.3,147,1,1,0.0127,1.9958
passive,0.3,148,1,1,0.4669,0.0517
passive,0.3,149,1,1,0.6522,0.0891
passive,0.3,150,1,1,0.595,1.6026
passive,0.3,151,0,1,0.3011,1.8393
passive,0.3,152,1,1,0.0128,0.0
passive,0.3,153,1,1,0.0145,0.0
passive,0.3,154,1,1,0.5858,1.2958
passive,0.3,155,1,1,0.543,0.0537
passive,0.3,156,0,1,0.6345,0.0589
passive,0.3,157,1,1,0.8182,1.1448
passive,0.3,158,1,1,1.0266,0.7205
passive,0.3,159,1,1,0.0845,1.939
passive,0.3,160,1,1,0.8722,0.937
passive,0.3,161,1,1,0.7287,0.0935
passive,0.3,162,1,1,0.6087,1.4906
passive,0.3,163,1,1,0.4771,0.0267
passive,0.3,164,1,1,0.0499,0.0001
passive,0.3,165,1,1,0.1929,0.0042
passive,0.3,166,1,1,0.9845,0.5288
passive,0.3,167,1,1,0.0145,0.0
passive,0.3,168,1,1,1.0294,0.9895
passive,0.3,169,1,1,1.0087,0.972
passive,0.3,170,0,1,0.2753,1.8208
passive,0.3,171,0,1,0.0037,1.9984
passive,0.3,172,0,1,1.0872,0.6796
passive,0.3,173,1,1,0.0878,0.0005
passive,0.3,174,0,1,0.4311,1.7446
passive,0.3,175,1,1,0.9308,1.2383
passive,0.3,176,1,1,0.5675,0.0854
passive,0.3,177,1,1,0.3011,1.7018
passive,0.3,178,1,1,0.4703,1.474
passive,0.3,179,0,1,0.713,1.5016
passive,0.3,180,0,1,0.8808,0.1832
passive,0.3,181,1,1,0.4441,1.4111
passive,0.3,182,1,1,0.4592,0.0416
passive,0.3,183,1,1,0.5606,1.6332
passive,0.3,184,1,1,0.0216,0.0
passive,0.3,185,1,1,0.2526,0.0048
passive,0.3,186,0,1,0.2877,1.8301
passive,0.3,187,1,1,0.9853,0.9289
passive,0.3,188,1,1,0.7551,1.4475
passive,0.3,189,1,1,0.456,0.0224
passive,0.3,190,1,1,0.6724,0.7334
passive,0.3,191,0,1,0.5511,1.4512
passive,0.3,192,1,1,0.6502,1.5578
passive,0.3,193,1,1,0.573,0.0595
passive,0.3,194,0,1,0.5048,0.0457
passive,0.3,195,1,1,0.6358,1.5492
passive,0.3,196,0,1,0.0216,1.9922
passive,0.3,197,0,1,0.1956,1.8617
passive,0.3,198,1,1,0.2032,1.8028
passive,0.3,199,1,1,0.295,0.0088
passive,0.3,200,1,1,0.6938,0.3763
passive,0.3,201,1,1,0.391,1.5503
passive,0.3,202,1,1,0.238,1.8508
passive,0.3,203,1,1,0.341,0.0123
passive,0.3,204,0,1,1.0359,1.0058
passive,0.3,205,1,1,0.3716,0.0175
passive,0.3,206,1,1,0.506,0.0353
passive,0.3,207,1,1,0.1587,1.8564
passive,0.3,208,1,1,0.1031,1.9448
passive,0.3,209,1,1,0.2345,0.0063
passive,0.3,210,1,1,0.0025,0.0
passive,0.3,211,1,1,0.6724,0.7334
passive,0.3,212,0,1,0.1337,0.001
passive,0.3,213,1,1,0.7077,0.3821
passive,0.3,214,1,1,0.9542,0.2595
passive,0.3,215,1,1,0.5606,1.6332
passive,0.3,216,1,1,0.7351,1.4094
passive,0.3,217,1,1,1.0911,0.5825
passive,0.3,218,1,1,0.0025,0.0
passive,0.3,219,1,1,0.5606,1.6332
passive,0.3,220,1,1,0.1833,0.0039
passive,0.3,221,1,1,0.861,0.5407
passive,0.3,222,1,1,0.8504,1.0386
passive,0.3,223,1,1,0.295,0.0088
passive,0.3,224,1,1,0.462,1.574
passive,0.3,225,1,1,0.7808,0.9398
passive,0.3,226,1,1,0.7031,1.5059
passive,0.3,227,1,1,0.2988,0.0098
passive,0.3,228,1,1,0.7031,1.5059
passive,0.3,229,0,1,0.6006,1.1404
passive,0.3,230,1,1,0.9542,0.2595
passive,0.3,231,1,1,0.5304,0.0363
passive,0.3,232,1,1,0.2038,1.8748
passive,0.3,233,1,1,0.4154,0.0202
passive,0.3,234,1,1,0.3847,0.0195
passive,0.3,235,1,1,0.8076,1.1834
passive,0.3,236,1,1,0.0584,1.9675
passive,0.3,237,1,1,0.023,0.0
passive,0.3,238,1,1,1.0359,0.452
passive,0.3,239,1,1,0.0895,1.9315
passive,0.3,240,0,1,0.2443,1.8768
passive,0.3,241,0,1,0.2238,1.7763
passive,0.3,242,1,1,0.2746,0.0071
passive,0.3,243,1,1,0.5793,0.1272
passive,0.3,244,1,1,0.7162,1.4984
passive,0.3,245,0,1,0.2238,1.7763
passive,0.3,246,1,1,0.3051,0.0147
passive,0.3,247,1,1,0.0024,0.0
passive,0.3,248,1,1,0.0026,0.0
passive,0.3,249,1,1,0.2959,0.0147
passive,0.3,250,1,1,0.7916,0.7491
passive,0.3,251,1,1,0.237,0.0048
passive,0.3,252,1,1,0.0483,0.0001
passive,0.3,253,1,1,0.6541,0.8961
passive,0.3,254,1,1,0.3532,1.7708
passive,0.3,255,0,1,0.2091,0.0035
passive,0.3,256,1,1,0.6185,0.0875
passive,0.3,257,1,1,0.237,0.0048
passive,0.3,258,1,1,0.2718,0.0056
passive,0.3,259,0,1,0.1334,1.8899
passive,0.3,260,1,1,0.0705,1.9704
passive,0.3,261,0,1,0.8442,0.4766
passive,0.3,262,1,1,0.431,0.0201
passive,0.3,263,1,1,0.6759,0.3267
passive,0.3,264,0,1,0.8669,1.2527
passive,0.3,265,1,1,0.0962,1.9506
passive,0.3,266,1,1,0.0181,0.0
passive,0.3,267,1,1,0.0043,1.9987
passive,0.3,268,0,1,0.2405,1.7954
passive,0.3,269,1,1,0.237,0.0048
passive,0.3,270,0,1,0.6357,1.4352
passive,0.3,271,1,1,0.2386,1.8806
passive,0.3,272,1,1,0.6462,0.0673
passive,0.3,273,1,1,0.2376,0.0074
passive,0.3,274,1,1,0.8082,1.4099
passive,0.3,275,1,1,0.2903,0.0136
passive,0.3,276,1,1,0.8669,0.1828
passive,0.3,277,1,1,0.2376,0.0074
passive,0.3,278,1,1,0.0329,0.0
passive,0.3,279,1,1,0.6902,0.3749
passive,0.3,280,1,1,0.0026,0.0
passive,0.3,281,0,1,0.153,0.0025
passive,0.3,282,1,1,0.549,1.6121
passive,0.3,283,1,1,0.4656,1.7168
passive,0.3,284,1,1,0.9517,0.7199
passive,0.3,285,0,1,0.2376,1.8816
passive,0.3,286,1,1,0.3842,1.6355
passive,0.3,287,1,1,0.5619,1.4847
passive,0.3,288,1,1,0.2177,0.0034
passive,0.3,289,1,1,0.0962,1.9506
passive,0.3,290,0,1,0.0595,0.0001
passive,0.3,291,0,1,0.8082,0.5761
passive,0.3,292,1,1,0.7916,0.7491
passive,0.3,293,1,1,0.5711,0.0491
passive,0.3,294,0,1,0.2443,1.8768
passive,0.3,295,0,1,0.2903,1.6833
passive,0.3,296,1,1,0.6742,0.2476
passive,0.3,297,1,1,0.5261,0.039
passive,0.3,298,1,1,0.2959,0.0147
passive,0.3,299,1,1,0.7819,1.3302
passive,0.3,300,1,1,0.9026,0.2158
passive,0.3,301,1,1,0.807,1.3772
passive,0.3,302,1,1,0.3332,0.0154
passive,0.3,303,0,1,0.6687,1.5396
passive,0.3,304,1,1,0.6061,1.5728
passive,0.3,305,1,1,0.5178,0.0455
passive,0.3,306,1,1,0.6776,0.9159
passive,0.3,307,0,1,0.6538,1.5493
passive,0.3,308,0,1,1.0646,0.6326
passive,0.3,309,1,1,0.6873,0.6868
passive,0.3,310,1,1,0.2819,1.7841
passive,0.3,311,0,1,0.7765,1.3457
passive,0.3,312,0,1,0.1679,0.0027
passive,0.3,313,1,1,0.3204,1.6358
passive,0.3,314,0,1,1.0453,0.392
passive,0.3,315,1,1,0.6884,0.889
passive,0.3,316,1,1,0.5318,0.0384
passive,0.3,317,1,1,0.0098,1.995
passive,0.3,318,1,1,0.6061,1.5728
passive,0.3,319,1,1,0.7054,0.1234
passive,0.3,320,1,1,0.3204,1.6358
passive,0.3,321,1,1,0.4183,0.0343
passive,0.3,322,1,1,0.468,0.0601
passive,0.3,323,1,1,0.5207,0.0327
passive,0.3,324,1,1,0.591,1.4563
passive,0.3,325,0,1,0.4085,0.0282
passive,0.3,326,0,1,0.4086,1.4851
passive,0.3,327,1,1,0.3857,1.7763
passive,0.3,328,1,1,0.3495,0.0154
passive,0.3,329,1,1,0.5895,0.0475
passive,0.3,330,1,1,0.8282,0.1498
passive,0.3,331,1,1,0.6812,1.5298
passive,0.3,332,1,1,0.6776,0.9159
passive,0.3,333,1,1,0.0871,1.9327
passive,0.3,334,0,1,0.7468,1.0555
passive,0.3,335,1,1,0.1177,0.0009
passive,0.3,336,1,1,0.4183,0.0343
passive,0.3,337,1,1,0.3457,1.6702
passive,0.3,338,1,1,0.3332,0.0154
passive,0.3,339,1,1,0.6061,1.5728
passive,0.3,340,1,1,0.591,1.4563
passive,0.3,341,1,1,0.6804,0.2165
passive,0.3,342,0,1,0.572,1.6227
passive,0.3,343,1,1,0.4183,0.0343
passive,0.3,344,1,1,1.0467,0.9597
passive,0.3,345,1,1,0.1228,0.0012
passive,0.3,346,1,1,0.15,1.9188
passive,0.3,347,1,1,0.8145,1.2878
passive,0.3,348,0,1,0.846,0.1549
passive,0.3,349,1,1,0.787,1.4229
passive,0.3,350,1,1,0.572,0.1198
passive,0.3,351,1,1,0.3204,1.6358
passive,0.3,352,1,1,0.5178,0.0455
passive,0.3,353,1,1,1.0099,0.8849
passive,0.3,354,1,1,0.591,1.4563
passive,0.3,355,1,1,0.4622,0.0505
passive,0.3,356,1,1,0.6855,1.5227
passive,0.3,357,0,1,0.3713,1.788
passive,0.3,358,1,1,0.6812,1.5298
passive,0.3,359,1,1,0.6051,0.0785
passive,0.3,360,0,1,0.4071,1.7624
passive,0.3,361,1,1,0.6843,0.2167
passive,0.3,362,1,1,0.9055,0.3652
passive,0.3,363,0,1,0.702,1.5118
passive,0.3,364,1,1,0.0744,0.0003
passive,0.3,365,1,1,1.0266,0.5784
passive,0.3,366,1,1,0.4238,0.0204
passive,0.3,367,1,1,0.1307,1.932
passive,0.3,368,1,1,0.2087,0.0037
passive,0.3,369,1,1,0.0176,0.0
passive,0.3,370,1,1,0.9291,0.926
passive,0.3,371,1,1,0.01,1.9955
passive,0.3,372,0,1,0.7238,1.0205
passive,0.3,373,0,1,0.5064,1.5728
passive,0.3,374,1,1,0.8995,1.2874
passive,0.3,375,1,1,0.6716,1.4489
passive,0.3,376,1,1,0.7372,0.4058
passive,0.3,377,0,1,0.702,1.5118
passive,0.3,378,1,1,0.0489,1.9832
passive,0.3,379,1,1,0.9799,1.1109
passive,0.3,380,0,1,0.2668,1.8046
passive,0.3,381,0,1,0.0642,0.0003
passive,0.3,382,1,1,0.8457,0.3762
passive,0.3,383,1,1,0.3377,1.6073
passive,0.3,384,1,1,0.8831,0.5873
passive,0.3,385,1,1,0.552,0.0387
passive,0.3,386,1,1,0.8141,1.0158
passive,0.3,387,1,1,0.702,0.1743
passive,0.3,388,0,1,0.0902,1.9552
passive,0.3,389,0,1,0.477,1.6945
passive,0.3,390,1,1,0.7533,0.2769
passive,0.3,391,0,1,1.0372,0.7311
passive,0.3,392,1,1,0.4749,0.0644
passive,0.3,393,1,1,0.0458,1.9771
passive,0.3,394,0,1,0.9375,1.2287
passive,0.3,395,1,1,0.0098,0.0
passive,0.3,396,1,1,0.5453,0.1007
passive,0.3,397,0,1,0.3747,1.7872
passive,0.3,398,1,1,0.2087,0.0037
passive,0.3,399,1,1,0.4071,0.0342
passive,0.3,400,1,1,0.2413,1.8177
passive,0.3,401,1,1,0.0968,0.0005
passive,0.3,402,1,1,0.0691,0.0003
passive,0.3,403,1,1,0.6649,0.2561
passive,0.3,404,0,1,0.3051,0.0139
passive,0.3,405,1,1,0.0176,0.0
passive,0.3,406,1,1,0.7533,1.3574
passive,0.3,407,1,1,0.4155,1.7349
passive,0.3,408,1,1,0.01,1.9955
passive,0.3,409,1,1,0.9749,0.4379
passive,0.3,410,0,1,0.0162,0.0
passive,0.3,411,1,1,0.5064,0.0311
passive,0.3,412,0,1,0.2668,1.8442
passive,0.3,413,0,1,0.0489,1.9666
passive,0.3,414,1,1,0.5265,0.041
passive,0.3,415,1,1,0.5526,0.0652
passive,0.3,416,1,1,1.0796,0.5721
passive,0.3,417,1,1,0.7372,0.4058
passive,0.3,418,0,1,0.9799,0.3293
passive,0.3,419,1,1,0.4567,1.6874
passive,0.3,420,1,1,0.1712,0.0031
passive,0.3,421,1,1,0.7704,0.6605
passive,0.3,422,0,1,0.6023,1.0791
passive,0.3,423,1,1,0.0438,1.9807
passive,0.3,424,1,1,0.1468,1.9356
passive,0.3,425,1,1,0.2026,0.0028
passive,0.3,426,1,1,0.8983,0.6978
passive,0.3,427,1,1,0.6057,1.5408
passive,0.3,428,0,1,0.355,1.5827
passive,0.3,429,1,1,0.4108,1.4893
passive,0.3,430,1,1,0.5683,0.0445
passive,0.3,431,0,1,0.1468,1.8755
passive,0.3,432,1,1,0.4531,1.4385
passive,0.3,433,1,1,0.2602,1.7219
passive,0.3,434,1,1,1.0681,0.4573
passive,0.3,435,1,1,0.4615,0.0255
passive,0.3,436,1,1,0.0115,1.9965
passive,0.3,437,1,1,0.6752,1.0079
passive,0.3,438,1,1,0.5423,0.0686
passive,0.3,439,0,1,0.6313,0.0748
passive,0.3,440,1,1,0.2336,0.0069
passive,0.3,441,1,1,0.1098,1.9469
passive,0.3,442,1,1,0.4993,0.0486
passive,0.3,443,0,1,0.0912,0.0004
passive,0.3,444,1,1,0.0948,1.9319
passive,0.3,445,1,1,0.8983,0.6978
passive,0.3,446,1,1,0.048,0.0001
passive,0.3,447,1,1,0.3115,0.0119
passive,0.3,448,1,1,0.5176,0.0677
passive,0.3,449,1,1,0.2624,0.0106
passive,0.3,450,1,1,0.9503,0.9508
passive,0.3,451,1,1,1.0703,0.7929
passive,0.3,452,1,1,0.0043,0.0
passive,0.3,453,0,1,0.0092,1.9966
passive,0.3,454,0,1,0.4531,0.0462
passive,0.3,455,1,1,0.3844,1.7788
passive,0.3,456,1,1,0.7004,0.4069
passive,0.3,457,0,1,0.7957,0.1541
passive,0.3,458,1,1,0.3123,0.012
passive,0.3,459,0,1,0.0092,1.9966
passive,0.3,460,1,1,0.4108,1.4893
passive,0.3,461,1,1,0.0538,0.0001
passive,0.3,462,1,1,0.0186,0.0
passive,0.3,463,1,1,0.1268,0.0009
passive,0.3,464,1,1,0.5027,0.0682
passive,0.3,465,1,1,0.2026,0.0028
passive,0.3,466,1,1,0.1468,1.9356
passive,0.3,467,1,1,0.1853,0.0024
passive,0.3,468,1,1,0.6023,1.5975
passive,0.3,469,1,1,1.0703,0.7929
passive,0.3,470,1,1,0.5933,1.6002
passive,0.3,471,1,1,0.3584,1.7619
passive,0.3,472,1,1,0.2432,0.0042
passive,0.3,473,1,1,0.1098,1.9469
passive,0.3,474,1,1,0.4108,1.4893
passive,0.3,475,1,1,1.0218,0.5301
passive,0.3,476,1,1,0.6624,1.3007
passive,0.3,477,1,1,0.1944,1.9083
passive,0.3,478,1,1,0.0019,0.0
passive,0.3,479,1,1,1.0703,0.7929
passive,0.3,480,1,1,0.4193,0.0363
passive,0.3,481,1,1,0.4438,1.5126
passive,0.3,482,1,1,0.0813,1.9572
passive,0.3,483,0,1,0.3135,1.639
passive,0.3,484,1,1,0.1452,1.9355
passive,0.3,485,1,1,0.6911,0.4285
passive,0.3,486,0,1,0.1273,0.0013
passive,0.3,487,1,1,0.6883,0.3732
passive,0.3,488,1,1,0.1665,1.9073
passive,0.3,489,1,1,0.5911,0.1037
passive,0.3,490,1,1,0.2524,1.8491
passive,0.3,491,1,1,0.1057,1.9566
passive,0.3,492,1,1,0.013,0.0
passive,0.3,493,1,1,0.2566,1.7277
passive,0.3,494,1,1,0.7124,0.2243
passive,0.3,495,1,1,0.8072,0.1764
passive,0.3,496,1,1,0.7061,1.4047
passive,0.3,497,1,1,0.1075,0.0009
passive,0.3,498,0,1,0.1273,1.9458
passive,0.3,499,1,1,0.7115,0.2604
passive,0.3,500,1,1,0.4079,0.04
passive,0.3,501,1,1,0.2813,0.0061
passive,0.3,502,1,1,0.3135,1.8284
passive,0.3,503,1,1,0.3967,1.7653
passive,0.3,504,1,1,0.6756,1.1539
passive,0.3,505,1,1,0.2707,0.0091
passive,0.3,506,0,1,0.9428,1.0897
passive,0.3,507,0,1,0.1778,0.0019
passive,0.3,508,1,1,0.8072,0.1764
passive,0.3,509,1,1,0.3299,1.7388
passive,0.3,510,1,1,0.7061,1.4047
passive,0.3,511,0,1,0.4597,1.5185
passive,0.3,512,1,1,0.2524,1.8491
passive,0.3,513,1,1,0.0778,1.9655
passive,0.3,514,1,1,0.1075,0.0009
passive,0.3,515,1,1,0.3397,1.7384
passive,0.3,516,1,1,0.2155,0.0031
passive,0.3,517,1,1,0.0778,1.9655
passive,0.3,518,0,1,0.7769,1.2306
passive,0.3,519,1,1,0.2707,0.0091
